Country,Year,Population
MEX,1969,2.028564787
MEX,1970,2.192453215
MEX,1971,2.351864333
MEX,1972,2.387595326
MEX,1973,2.5190521
MEX,1974,2.623328776
MEX,1975,2.701918878
MEX,1976,2.940391892
MEX,1977,2.997045312
MEX,1978,3.371456166
MEX,1979,3.557455847
MEX,1980,3.870391651
MEX,1981,4.00790346
MEX,1982,4.198720036
MEX,1983,3.75277087
MEX,1984,3.663535056
MEX,1985,3.729299229
MEX,1986,3.731708041
MEX,1987,3.817953871
MEX,1988,3.740894072
MEX,1989,4.323620233
MEX,1990,3.730500739
MEX,1991,3.812485098
MEX,1992,3.767921409
MEX,1993,3.746878153
MEX,1994,3.820068506
MEX,1995,3.538889585
MEX,1996,3.620305649
MEX,1997,3.801014279
MEX,1998,3.937272843
MEX,1999,3.904180812
MEX,2000,3.916478182
MEX,2001,4.006881616
MEX,2002,3.970934988
MEX,2003,4.16704652
MEX,2004,4.124551403
MEX,2005,4.299365235
MEX,2006,4.353173578
MEX,2007,4.296635487
MEX,2008,4.339644436
MEX,2009,4.120600766
MEX,2010,3.957657664
MEX,2011,4.067755192
MEX,2012,4.107686314
MEX,2013,4.001602493
MEX,2014,3.866241113
MEX,2015,
MEX,2016,
MEX,2017,
MHL,1960,
MHL,1961,
MHL,1962,
MHL,1963,
MHL,1964,
MHL,1965,
MHL,1966,
MHL,1967,
MHL,1968,
MHL,1969,
MHL,1970,
MHL,1971,
MHL,1972,
MHL,1973,
MHL,1974,
MHL,1975,
MHL,1976,
MHL,1977,
MHL,1978,
MHL,1979,
MHL,1980,
MHL,1981,
MHL,1982,
MHL,1983,
MHL,1984,
MHL,1985,
MHL,1986,
MHL,1987,
MHL,1988,
MHL,1989,
MHL,1990,1.007886169
MHL,1991,1.059061372
MHL,1992,1.113957633
MHL,1993,1.245584239
MHL,1994,1.305111221
MHL,1995,1.293854749
MHL,1996,1.284138441
MHL,1997,1.276909386
MHL,1998,1.341800674
MHL,1999,1.267420649
MHL,2000,1.476389501
MHL,2001,1.545982408
MHL,2002,1.617029027
MHL,2003,1.618332182
MHL,2004,1.690056458
MHL,2005,1.620228604
MHL,2006,1.760340259
MHL,2007,1.899016054
MHL,2008,1.896070321
MHL,2009,1.962461774
MHL,2010,1.958531235
MHL,2011,1.954169997
MHL,2012,1.949680041
MHL,2013,1.944879056
MHL,2014,1.941018564
MHL,2015,
MHL,2016,
MHL,2017,
MIC,1960,1.100377124
MIC,1961,0.939515862
MIC,1962,0.877778109
MIC,1963,0.888701348
MIC,1964,0.908927006
MIC,1965,0.963796777
MIC,1966,1.016277187
MIC,1967,0.976048825
MIC,1968,1.039048879
MIC,1969,1.130570666
MIC,1970,1.273188119
MIC,1971,1.356954081
MIC,1972,1.403503528
MIC,1973,1.470542043
MIC,1974,1.491012293
MIC,1975,1.575695607
MIC,1976,1.639175752
MIC,1977,1.719296201
MIC,1978,1.825596868
MIC,1979,1.863022239
MIC,1980,1.838867242
MIC,1981,1.815606531
MIC,1982,1.890471547
MIC,1983,1.921024284
MIC,1984,1.97943293
MIC,1985,2.069360058
MIC,1986,2.119606653
MIC,1987,2.188399712
MIC,1988,2.269328912
MIC,1989,2.295734791
MIC,1990,2.252773698
MIC,1991,2.302735802
MIC,1992,2.348359648
MIC,1993,2.326256018
MIC,1994,2.271070907
MIC,1995,2.320760309
MIC,1996,2.349642736
MIC,1997,2.311651697
MIC,1998,2.25145076
MIC,1999,2.259691627
MIC,2000,2.290234027
MIC,2001,2.312147958
MIC,2002,2.384225685
MIC,2003,2.575862021
MIC,2004,2.747176755
MIC,2005,2.897139121
MIC,2006,3.052334517
MIC,2007,3.169696132
MIC,2008,3.331870179
MIC,2009,3.37538082
MIC,2010,3.551377071
MIC,2011,3.797441545
MIC,2012,3.89607686
MIC,2013,3.872647814
MIC,2014,3.87412782
MIC,2015,
MIC,2016,
MIC,2017,
MKD,1960,
MKD,1961,
MKD,1962,
MKD,1963,
MKD,1964,
MKD,1965,
MKD,1966,
MKD,1967,
MKD,1968,
MKD,1969,
MKD,1970,
MKD,1971,
MKD,1972,
MKD,1973,
MKD,1974,
MKD,1975,
MKD,1976,
MKD,1977,
MKD,1978,
MKD,1979,
MKD,1980,
MKD,1981,
MKD,1982,
MKD,1983,
MKD,1984,
MKD,1985,
MKD,1986,
MKD,1987,
MKD,1988,
MKD,1989,
MKD,1990,
MKD,1991,
MKD,1992,5.419387135
MKD,1993,5.212093781
MKD,1994,5.282973786
MKD,1995,5.465594892
MKD,1996,5.902020817
MKD,1997,5.318216302
MKD,1998,6.274912192
MKD,1999,5.79106587
MKD,2000,5.928994176
MKD,2001,5.873397943
MKD,2002,5.336934241
MKD,2003,5.507394958
MKD,2004,5.440655464
MKD,2005,5.474855747
MKD,2006,5.301935152
MKD,2007,4.596492884
MKD,2008,4.547880455
MKD,2009,4.20383424
MKD,2010,4.154450175
MKD,2011,4.535127435
MKD,2012,4.322883016
MKD,2013,3.780523467
MKD,2014,3.614938183
MKD,2015,
MKD,2016,
MKD,2017,
MLI,1960,0.022989578
MLI,1961,0.022047752
MLI,1962,0.025894159
MLI,1963,0.032346291
MLI,1964,0.031981092
MLI,1965,0.035560486
MLI,1966,0.033834061
MLI,1967,0.039200701
MLI,1968,0.034254221
MLI,1969,0.027527156
MLI,1970,0.03390208
MLI,1971,0.037613181
MLI,1972,0.03996595
MLI,1973,0.042788203
MLI,1974,0.047792771
MLI,1975,0.052609746
MLI,1976,0.05169664
MLI,1977,0.061732158
MLI,1978,0.057973781
MLI,1979,0.061673849
MLI,1980,0.055340201
MLI,1981,0.054744182
MLI,1982,0.049636854
MLI,1983,0.055415196
MLI,1984,0.056718467
MLI,1985,0.051971753
MLI,1986,0.047939678
MLI,1987,0.044543478
MLI,1988,0.047066105
MLI,1989,0.050308254
MLI,1990,0.049816377
MLI,1991,0.050433088
MLI,1992,0.050033135
MLI,1993,0.049937884
MLI,1994,0.049398373
MLI,1995,0.04887068
MLI,1996,0.049479598
MLI,1997,0.051846562
MLI,1998,0.0734754
MLI,1999,0.074621124
MLI,2000,0.074893437
MLI,2001,0.073383783
MLI,2002,0.072779635
MLI,2003,0.070254145
MLI,2004,0.070724633
MLI,2005,0.070195456
MLI,2006,0.071249296
MLI,2007,0.073738963
MLI,2008,0.075735439
MLI,2009,0.055231208
MLI,2010,0.063974498
MLI,2011,0.067247651
MLI,2012,0.062083931
MLI,2013,0.062311648
MLI,2014,0.083228663
MLI,2015,
MLI,2016,
MLI,2017,
MLT,1960,1.044345429
MLT,1961,0.901952344
MLT,1962,1.018925594
MLT,1963,1.273303364
MLT,1964,1.552410895
MLT,1965,1.483823714
MLT,1966,1.314628807
MLT,1967,1.671365752
MLT,1968,2.072289704
MLT,1969,2.145008216
MLT,1970,2.193051379
MLT,1971,2.180574827
MLT,1972,2.776468838
MLT,1973,2.669556585
MLT,1974,2.464936622
MLT,1975,2.193772968
MLT,1976,2.494443609
MLT,1977,2.616128612
MLT,1978,3.014633344
MLT,1979,2.890608345
MLT,1980,3.231041071
MLT,1981,3.586735302
MLT,1982,4.028211281
MLT,1983,3.01770522
MLT,1984,4.126294265
MLT,1985,3.563982381
MLT,1986,4.340964162
MLT,1987,5.386307096
MLT,1988,5.79625135
MLT,1989,6.189700104
MLT,1990,6.098379309
MLT,1991,5.654020256
MLT,1992,5.506215691
MLT,1993,7.140274381
MLT,1994,6.457415614
MLT,1995,5.625559392
MLT,1996,5.897624406
MLT,1997,6.581212724
MLT,1998,5.567784535
MLT,1999,6.055245654
MLT,2000,5.292462963
MLT,2001,6.325824114
MLT,2002,5.806537886
MLT,2003,6.476880542
MLT,2004,6.415248662
MLT,2005,6.683221324
MLT,2006,6.351303206
MLT,2007,6.698844917
MLT,2008,6.252313871
MLT,2009,5.814186003
MLT,2010,6.174949579
MLT,2011,6.104795468
MLT,2012,6.38190073
MLT,2013,5.49231748
MLT,2014,5.400613957
MLT,2015,
MLT,2016,
MLT,2017,
MMR,1960,0.129478275
MMR,1961,0.120933202
MMR,1962,0.131622037
MMR,1963,0.117851982
MMR,1964,0.12507838
MMR,1965,0.116635932
MMR,1966,0.117311273
MMR,1967,0.147579845
MMR,1968,0.116599788
MMR,1969,0.124898194
MMR,1970,0.175000098
MMR,1971,0.188879439
MMR,1972,0.17699012
MMR,1973,0.145012084
MMR,1974,0.161067516
MMR,1975,0.154344327
MMR,1976,0.161006524
MMR,1977,0.166134189
MMR,1978,0.161764709
MMR,1979,0.156399538
MMR,1980,0.165604336
MMR,1981,0.165201808
MMR,1982,0.160362158
MMR,1983,0.161788734
MMR,1984,0.18018822
MMR,1985,0.180284687
MMR,1986,0.178918898
MMR,1987,0.128670855
MMR,1988,0.104619332
MMR,1989,0.111527037
MMR,1990,0.105245303
MMR,1991,0.101489783
MMR,1992,0.117188667
MMR,1993,0.126577756
MMR,1994,0.146208756
MMR,1995,0.160969506
MMR,1996,0.165710082
MMR,1997,0.169005122
MMR,1998,0.179679997
MMR,1999,0.196960766
MMR,2000,0.218848376
MMR,2001,0.187093466
MMR,2002,0.195328681
MMR,2003,0.206738413
MMR,2004,0.258661081
MMR,2005,0.239234646
MMR,2006,0.263052109
MMR,2007,0.261834894
MMR,2008,0.198099033
MMR,2009,0.205437515
MMR,2010,0.249531401
MMR,2011,0.282824446
MMR,2012,0.217129435
MMR,2013,0.249963458
MMR,2014,0.416600362
MMR,2015,
MMR,2016,
MMR,2017,
MNA,1960,0.860654205
MNA,1961,0.8425481
MNA,1962,0.850998863
MNA,1963,0.906292739
MNA,1964,0.995727177
MNA,1965,1.141972494
MNA,1966,1.320925242
MNA,1967,1.307501153
MNA,1968,1.620260115
MNA,1969,1.606620861
MNA,1970,1.647995722
MNA,1971,1.709736872
MNA,1972,1.742718813
MNA,1973,1.966123692
MNA,1974,1.977546224
MNA,1975,1.967251873
MNA,1976,2.273727399
MNA,1977,2.300309191
MNA,1978,2.380323055
MNA,1979,2.411456002
MNA,1980,2.182581965
MNA,1981,1.968672448
MNA,1982,2.046426346
MNA,1983,2.212107225
MNA,1984,2.31640661
MNA,1985,2.342374029
MNA,1986,2.323836026
MNA,1987,2.398572567
MNA,1988,2.506449537
MNA,1989,2.51090225
MNA,1990,2.417082947
MNA,1991,2.503572067
MNA,1992,2.524237036
MNA,1993,2.612288524
MNA,1994,2.726657738
MNA,1995,2.786789203
MNA,1996,2.762982784
MNA,1997,2.68223265
MNA,1998,2.956416673
MNA,1999,3.141157567
MNA,2000,3.105059766
MNA,2001,3.143044411
MNA,2002,3.100289482
MNA,2003,3.262256187
MNA,2004,3.401536629
MNA,2005,3.550132417
MNA,2006,3.603603965
MNA,2007,3.556695388
MNA,2008,3.735083468
MNA,2009,3.807163846
MNA,2010,3.818795951
MNA,2011,3.822477607
MNA,2012,3.926381879
MNA,2013,3.914188367
MNA,2014,3.927253364
MNA,2015,
MNA,2016,
MNA,2017,
MNE,1960,
MNE,1961,
MNE,1962,
MNE,1963,
MNE,1964,
MNE,1965,
MNE,1966,
MNE,1967,
MNE,1968,
MNE,1969,
MNE,1970,
MNE,1971,
MNE,1972,
MNE,1973,
MNE,1974,
MNE,1975,
MNE,1976,
MNE,1977,
MNE,1978,
MNE,1979,
MNE,1980,
MNE,1981,
MNE,1982,
MNE,1983,
MNE,1984,
MNE,1985,
MNE,1986,
MNE,1987,
MNE,1988,
MNE,1989,
MNE,1990,
MNE,1991,
MNE,1992,
MNE,1993,
MNE,1994,
MNE,1995,
MNE,1996,
MNE,1997,
MNE,1998,
MNE,1999,
MNE,2000,
MNE,2001,
MNE,2002,
MNE,2003,
MNE,2004,
MNE,2005,3.34904381
MNE,2006,3.875533515
MNE,2007,3.655836006
MNE,2008,4.457679397
MNE,2009,2.953556075
MNE,2010,4.167664361
MNE,2011,4.145547583
MNE,2012,3.763898221
MNE,2013,3.61855388
MNE,2014,3.55607179
MNE,2015,
MNE,2016,
MNE,2017,
MNG,1960,1.354729698
MNG,1961,1.418744871
MNG,1962,1.950755643
MNG,1963,1.537322654
MNG,1964,1.904289753
MNG,1965,1.768707028
MNG,1966,1.714541989
MNG,1967,1.834764331
MNG,1968,2.056623953
MNG,1969,2.160854732
MNG,1970,2.228028855
MNG,1971,2.305361224
MNG,1972,2.419132877
MNG,1973,2.490498131
MNG,1974,2.607950362
MNG,1975,2.748420405
MNG,1976,2.895764581
MNG,1977,3.182962075
MNG,1978,3.605484985
MNG,1979,3.826726867
MNG,1980,4.071497649
MNG,1981,3.833112101
MNG,1982,3.803704393
MNG,1983,3.837524462
MNG,1984,3.447323752
MNG,1985,4.697561399
MNG,1986,4.894753806
MNG,1987,5.2065141
MNG,1988,5.548632014
MNG,1989,4.936130085
MNG,1990,4.573372189
MNG,1991,5.482516486
MNG,1992,4.911667117
MNG,1993,4.102529162
MNG,1994,3.484500302
MNG,1995,3.446730016
MNG,1996,3.471400136
MNG,1997,3.300102967
MNG,1998,3.272230736
MNG,1999,3.179084591
MNG,2000,3.130990358
MNG,2001,3.258173484
MNG,2002,3.3913979
MNG,2003,3.25373286
MNG,2004,3.424917656
MNG,2005,3.389126465
MNG,2006,3.672716938
MNG,2007,4.655079543
MNG,2008,4.580730945
MNG,2009,4.9103343
MNG,2010,5.094989402
MNG,2011,7.785441402
MNG,2012,9.319217433
MNG,2013,13.50693996
MNG,2014,7.127326348
MNG,2015,
MNG,2016,
MNG,2017,
MNP,1960,
MNP,1961,
MNP,1962,
MNP,1963,
MNP,1964,
MNP,1965,
MNP,1966,
MNP,1967,
MNP,1968,
MNP,1969,
MNP,1970,
MNP,1971,
MNP,1972,
MNP,1973,
MNP,1974,
MNP,1975,
MNP,1976,
MNP,1977,
MNP,1978,
MNP,1979,
MNP,1980,
MNP,1981,
MNP,1982,
MNP,1983,
MNP,1984,
MNP,1985,
MNP,1986,
MNP,1987,
MNP,1988,
MNP,1989,
MNP,1990,
MNP,1991,
MNP,1992,
MNP,1993,
MNP,1994,
MNP,1995,
MNP,1996,
MNP,1997,
MNP,1998,
MNP,1999,
MNP,2000,
MNP,2001,
MNP,2002,
MNP,2003,
MNP,2004,
MNP,2005,
MNP,2006,
MNP,2007,
MNP,2008,
MNP,2009,
MNP,2010,
MNP,2011,
MNP,2012,
MNP,2013,
MNP,2014,
MNP,2015,
MNP,2016,
MNP,2017,
MOZ,1960,0.255097551
MOZ,1961,0.349130425
MOZ,1962,0.258147567
MOZ,1963,0.211286668
MOZ,1964,0.266690079
MOZ,1965,0.244524005
MOZ,1966,0.25375785
MOZ,1967,0.218761186
MOZ,1968,0.317431854
MOZ,1969,0.361998564
MOZ,1970,0.325812031
MOZ,1971,0.38566469
MOZ,1972,0.343933082
MOZ,1973,0.362685829
MOZ,1974,0.312614056
MOZ,1975,0.278982133
MOZ,1976,0.240720622
MOZ,1977,0.248111537
MOZ,1978,0.255593549
MOZ,1979,0.228811061
MOZ,1980,0.270808184
MOZ,1981,0.205215348
MOZ,1982,0.204785336
MOZ,1983,0.15615094
MOZ,1984,0.119534721
MOZ,1985,0.088396118
MOZ,1986,0.07539719
MOZ,1987,0.0754755
MOZ,1988,0.077837945
MOZ,1989,0.07974417
MOZ,1990,0.077228269
MOZ,1991,0.07527187
MOZ,1992,0.071405124
MOZ,1993,0.073655692
MOZ,1994,0.069884138
MOZ,1995,0.070737906
MOZ,1996,0.06409485
MOZ,1997,0.067405864
MOZ,1998,0.066121115
MOZ,1999,0.067564222
MOZ,2000,0.074688918
MOZ,2001,0.085023271
MOZ,2002,0.082959215
MOZ,2003,0.097270381
MOZ,2004,0.094596362
MOZ,2005,0.08710476
MOZ,2006,0.091898522
MOZ,2007,0.101969512
MOZ,2008,0.099191579
MOZ,2009,0.107559226
MOZ,2010,0.112940682
MOZ,2011,0.129247057
MOZ,2012,0.121535416
MOZ,2013,0.152038112
MOZ,2014,0.309666607
MOZ,2015,
MOZ,2016,
MOZ,2017,
MRT,1960,0.042730561
MRT,1961,0.053974034
MRT,1962,0.068566633
MRT,1963,0.094024034
MRT,1964,0.121758096
MRT,1965,0.162589042
MRT,1966,0.17583537
MRT,1967,0.188178879
MRT,1968,0.216585162
MRT,1969,0.246484995
MRT,1970,0.373431989
MRT,1971,0.337885497
MRT,1972,0.367319928
MRT,1973,0.374340643
MRT,1974,0.374998257
MRT,1975,0.383621864
MRT,1976,0.378079109
MRT,1977,0.396027954
MRT,1978,0.402545819
MRT,1979,0.405912909
MRT,1980,0.411140191
MRT,1981,0.420362927
MRT,1982,0.543802811
MRT,1983,0.561288039
MRT,1984,0.507171033
MRT,1985,0.370855655
MRT,1986,0.205518381
MRT,1987,1.756104027
MRT,1988,1.679991492
MRT,1989,1.441910801
MRT,1990,0.446151004
MRT,1991,0.441404238
MRT,1992,0.452072316
MRT,1993,0.446749714
MRT,1994,0.505926631
MRT,1995,0.461708798
MRT,1996,0.465020471
MRT,1997,0.452514932
MRT,1998,0.440174124
MRT,1999,0.436613546
MRT,2000,0.433106133
MRT,2001,0.455955774
MRT,2002,0.469665477
MRT,2003,0.469982419
MRT,2004,0.504949844
MRT,2005,0.507171194
MRT,2006,0.49984056
MRT,2007,0.556802755
MRT,2008,0.568203288
MRT,2009,0.605538678
MRT,2010,0.61971003
MRT,2011,0.644099587
MRT,2012,0.693144214
MRT,2013,0.676497971
MRT,2014,0.666822428
MRT,2015,
MRT,2016,
MRT,2017,
MUS,1960,0.272514943
MUS,1961,0.274719173
MUS,1962,0.361281304
MUS,1963,0.290764139
MUS,1964,0.418299766
MUS,1965,0.404197875
MUS,1966,0.357726781
MUS,1967,0.636179596
MUS,1968,0.799157829
MUS,1969,0.704146331
MUS,1970,0.603767554
MUS,1971,0.471904007
MUS,1972,0.809099903
MUS,1973,0.784435818
MUS,1974,0.789327845
MUS,1975,0.661868834
MUS,1976,0.683638405
MUS,1977,0.696483206
MUS,1978,0.675655785
MUS,1979,0.694881923
MUS,1980,0.611141993
MUS,1981,0.553530886
MUS,1982,0.506164605
MUS,1983,0.59671196
MUS,1984,0.619486258
MUS,1985,0.693494936
MUS,1986,0.777360068
MUS,1987,0.898980969
MUS,1988,0.818998331
MUS,1989,1.001111999
MUS,1990,1.381911171
MUS,1991,1.421894183
MUS,1992,1.575762997
MUS,1993,1.617341034
MUS,1994,1.459753641
MUS,1995,1.630203206
MUS,1996,1.720327056
MUS,1997,1.740436164
MUS,1998,1.870755528
MUS,1999,2.065534045
MUS,2000,2.267789393
MUS,2001,2.39401331
MUS,2002,2.395715333
MUS,2003,2.523504784
MUS,2004,2.53175545
MUS,2005,2.683999401
MUS,2006,2.94193012
MUS,2007,2.97588958
MUS,2008,3.029991456
MUS,2009,2.97492202
MUS,2010,3.132082534
MUS,2011,3.129998786
MUS,2012,3.15928885
MUS,2013,3.233909584
MUS,2014,3.353110472
MUS,2015,
MUS,2016,
MUS,2017,
MWI,1960,
MWI,1961,
MWI,1962,
MWI,1963,
MWI,1964,0.083269058
MWI,1965,0.085832241
MWI,1966,0.103180906
MWI,1967,0.086039317
MWI,1968,0.088934598
MWI,1969,0.085042521
MWI,1970,0.098769626
MWI,1971,0.106240337
MWI,1972,0.112433508
MWI,1973,0.114480462
MWI,1974,0.106988599
MWI,1975,0.109466657
MWI,1976,0.106889923
MWI,1977,0.113381476
MWI,1978,0.115563787
MWI,1979,0.106585802
MWI,1980,0.115428974
MWI,1981,0.095622031
MWI,1982,0.091612059
MWI,1983,0.086426672
MWI,1984,0.08082799
MWI,1985,0.077295227
MWI,1986,0.072615718
MWI,1987,0.067287776
MWI,1988,0.062836643
MWI,1989,0.062093285
MWI,1990,0.079265038
MWI,1991,0.082535668
MWI,1992,0.081784393
MWI,1993,0.091338055
MWI,1994,0.093574793
MWI,1995,0.092886147
MWI,1996,0.090316722
MWI,1997,0.092894801
MWI,1998,0.087352393
MWI,1999,0.085330371
MWI,2000,0.076394678
MWI,2001,0.073993001
MWI,2002,0.070814422
MWI,2003,0.074310875
MWI,2004,0.073478637
MWI,2005,0.067211075
MWI,2006,0.067992046
MWI,2007,0.06411502
MWI,2008,0.07400173
MWI,2009,0.064295725
MWI,2010,0.075433298
MWI,2011,0.075556876
MWI,2012,0.06811283
MWI,2013,0.073883522
MWI,2014,0.07476291
MWI,2015,
MWI,2016,
MWI,2017,
MYS,1960,
MYS,1961,
MYS,1962,
MYS,1963,
MYS,1964,
MYS,1965,
MYS,1966,
MYS,1967,
MYS,1968,
MYS,1969,
MYS,1970,1.351538665
MYS,1971,1.507594145
MYS,1972,1.581852522
MYS,1973,1.510743401
MYS,1974,1.604725053
MYS,1975,1.598874446
MYS,1976,1.916302594
MYS,1977,1.767768319
MYS,1978,1.770757968
MYS,1979,2.026627463
MYS,1980,2.029083299
MYS,1981,2.180921958
MYS,1982,2.112677379
MYS,1983,2.562437844
MYS,1984,2.283965935
MYS,1985,2.323061013
MYS,1986,2.492044305
MYS,1987,2.466693228
MYS,1988,2.509117381
MYS,1989,2.844564524
MYS,1990,3.137365778
MYS,1991,3.701740753
MYS,1992,3.960409776
MYS,1993,4.704941075
MYS,1994,4.703626236
MYS,1995,5.91014797
MYS,1996,5.963602516
MYS,1997,5.788042285
MYS,1998,5.163673724
MYS,1999,4.763996976
MYS,2000,5.422937194
MYS,2001,5.722640626
MYS,2002,5.526834521
MYS,2003,6.410086386
MYS,2004,6.507753343
MYS,2005,6.800116472
MYS,2006,6.414691515
MYS,2007,6.941255761
MYS,2008,7.525777755
MYS,2009,7.20424991
MYS,2010,7.771554746
MYS,2011,7.697015882
MYS,2012,7.497558969
MYS,2013,7.961513999
MYS,2014,8.032991579
MYS,2015,
MYS,2016,
MYS,2017,
NAC,1960,15.5255288
NAC,1961,15.22153307
NAC,1962,15.56809381
NAC,1963,15.99246693
NAC,1964,16.53862687
NAC,1965,17.02208779
NAC,1966,17.63785042
NAC,1967,18.14896972
NAC,1968,18.66845243
NAC,1969,19.36166954
NAC,1970,20.62711185
NAC,1971,20.53359552
NAC,1972,21.32560689
NAC,1973,21.98691075
NAC,1974,21.07854833
NAC,1975,20.08038685
NAC,1976,20.7481762
NAC,1977,21.10259734
NAC,1978,21.51491517
NAC,1979,21.42995366
NAC,1980,20.51385729
NAC,1981,19.51958154
NAC,1982,18.37898541
NAC,1983,18.32219256
NAC,1984,18.73678183
NAC,1985,18.62318688
NAC,1986,18.39730301
NAC,1987,19.04185363
NAC,1988,19.70594584
NAC,1989,19.75934888
NAC,1990,18.95348572
NAC,1991,18.66268843
NAC,1992,18.7692773
NAC,1993,18.95630105
NAC,1994,18.99345882
NAC,1995,18.9423261
NAC,1996,19.16269229
NAC,1997,19.37377962
NAC,1998,19.29713283
NAC,1999,19.44626241
NAC,2000,19.90001075
NAC,2001,19.37358606
NAC,2002,19.31107882
NAC,2003,19.35503182
NAC,2004,19.41999239
NAC,2005,19.35915719
NAC,2006,18.85642497
NAC,2007,18.98389784
NAC,2008,18.30378575
NAC,2009,17.03768107
NAC,2010,17.27041101
NAC,2011,16.83921308
NAC,2012,16.16178768
NAC,2013,16.15236797
NAC,2014,16.35141791
NAC,2015,
NAC,2016,
NAC,2017,
NAM,1960,
NAM,1961,
NAM,1962,
NAM,1963,
NAM,1964,
NAM,1965,
NAM,1966,
NAM,1967,
NAM,1968,
NAM,1969,
NAM,1970,
NAM,1971,
NAM,1972,
NAM,1973,
NAM,1974,
NAM,1975,
NAM,1976,
NAM,1977,
NAM,1978,
NAM,1979,
NAM,1980,
NAM,1981,
NAM,1982,
NAM,1983,
NAM,1984,
NAM,1985,
NAM,1986,
NAM,1987,
NAM,1988,
NAM,1989,
NAM,1990,0.02851292
NAM,1991,0.720520693
NAM,1992,0.760667256
NAM,1993,0.890902657
NAM,1994,0.985950241
NAM,1995,0.985777103
NAM,1996,1.025004556
NAM,1997,1.021510022
NAM,1998,1.053173428
NAM,1999,0.896006656
NAM,2000,0.864978252
NAM,2001,1.043056564
NAM,2002,0.897058171
NAM,2003,0.943269059
NAM,2004,0.976417311
NAM,2005,1.136804718
NAM,2006,1.134491136
NAM,2007,1.135406014
NAM,2008,1.579001365
NAM,2009,1.436229083
NAM,2010,1.427537652
NAM,2011,1.277711305
NAM,2012,1.495026357
NAM,2013,1.134995165
NAM,2014,1.583728667
NAM,2015,
NAM,2016,
NAM,2017,
NCL,1960,10.90816456
NCL,1961,10.92874384
NCL,1962,6.771199041
NCL,1963,7.231306884
NCL,1964,12.48694665
NCL,1965,13.61449724
NCL,1966,16.15833155
NCL,1967,15.276
NCL,1968,18.50084422
NCL,1969,14.98533654
NCL,1970,21.37991964
NCL,1971,20.1685
NCL,1972,13.58689243
NCL,1973,20.23270817
NCL,1974,21.24620611
NCL,1975,19.09607547
NCL,1976,17.84241791
NCL,1977,15.74652941
NCL,1978,11.22768727
NCL,1979,11.86148736
NCL,1980,14.29619422
NCL,1981,9.768384157
NCL,1982,8.68301304
NCL,1983,7.768022865
NCL,1984,7.955443455
NCL,1985,9.425697637
NCL,1986,8.925713378
NCL,1987,9.093246106
NCL,1988,9.209514207
NCL,1989,9.865205095
NCL,1990,9.269474953
NCL,1991,10.07911634
NCL,1992,8.810638546
NCL,1993,9.957760602
NCL,1994,10.45049134
NCL,1995,10.70872374
NCL,1996,11.11808325
NCL,1997,9.084754093
NCL,1998,8.824565591
NCL,1999,9.832931831
NCL,2000,10.47321202
NCL,2001,8.689813366
NCL,2002,10.86077024
NCL,2003,12.15844489
NCL,2004,11.06111475
NCL,2005,12.15754575
NCL,2006,11.5415228
NCL,2007,12.30763218
NCL,2008,11.8129516
NCL,2009,12.09163245
NCL,2010,14.18347147
NCL,2011,14.34505603
NCL,2012,14.01671815
NCL,2013,16.09223971
NCL,2014,16.00593173
NCL,2015,
NCL,2016,
NCL,2017,
NER,1960,0.008656844
NER,1961,0.015777494
NER,1962,0.018395521
NER,1963,0.023825445
NER,1964,0.025072581
NER,1965,0.023422725
NER,1966,0.033685986
NER,1967,0.031853141
NER,1968,0.03784185
NER,1969,0.043478003
NER,1970,0.047966746
NER,1971,0.049812315
NER,1972,0.053066036
NER,1973,0.067325499
NER,1974,0.057471289
NER,1975,0.064360495
NER,1976,0.062549602
NER,1977,0.066782968
NER,1978,0.0739582
NER,1979,0.082560197
NER,1980,0.095518646
NER,1981,0.111247296
NER,1982,0.117910302
NER,1983,0.147693209
NER,1984,0.147872936
NER,1985,0.144221303
NER,1986,0.126754876
NER,1987,0.136686952
NER,1988,0.131307265
NER,1989,0.134049256
NER,1990,0.091527858
NER,1991,0.087320331
NER,1992,0.081923297
NER,1993,0.088332316
NER,1994,0.084545131
NER,1995,0.085510027
NER,1996,0.091862048
NER,1997,0.08933306
NER,1998,0.090662867
NER,1999,0.087087586
NER,2000,0.061369828
NER,2001,0.055758948
NER,2002,0.05738136
NER,2003,0.059972884
NER,2004,0.062015179
NER,2005,0.052507081
NER,2006,0.049041881
NER,2007,0.049248865
NER,2008,0.053216382
NER,2009,0.061217486
NER,2010,0.0714398
NER,2011,0.077789764
NER,2012,0.105264016
NER,2013,0.105275363
NER,2014,0.111073516
NER,2015,
NER,2016,
NER,2017,
NGA,1960,0.075472045
NGA,1961,0.089320767
NGA,1962,0.088889144
NGA,1963,0.111386692
NGA,1964,0.148276184
NGA,1965,0.234677634
NGA,1966,0.252020804
NGA,1967,0.245275452
NGA,1968,0.123978726
NGA,1969,0.221360083
NGA,1970,0.384769906
NGA,1971,0.563408372
NGA,1972,0.706175602
NGA,1973,0.824779286
NGA,1974,1.010016772
NGA,1975,0.747882335
NGA,1976,0.847006225
NGA,1977,0.752322017
NGA,1978,0.696953613
NGA,1979,0.984560666
NGA,1980,0.927772806
NGA,1981,0.873822191
NGA,1982,0.846781572
NGA,1983,0.75419159
NGA,1984,0.854322216
NGA,1985,0.835907924
NGA,1986,0.856517106
